Month,#Passengers
2103-04-30,4930.384031704646
2103-05-31,4989.437330988361
2103-06-30,5069.621029614969
2103-07-31,5054.184864329102
2103-08-31,4956.0984010859065
2103-09-30,4906.6553445670825
2103-10-31,4840.183828978283
2103-11-30,4892.7842472648135
2103-12-31,4904.438729921008
2104-01-31,4880.119369606497
2104-02-29,4917.560592668802
2104-03-31,4952.965186876697
2104-04-30,4961.522918880443
2104-05-31,5020.5762181641585
2104-06-30,5100.759916790766
2104-07-31,5085.323751504899
2104-08-31,4987.237288261703
2104-09-30,4937.79423174288
2104-10-31,4871.32271615408
2104-11-30,4923.92313444061
2104-12-31,4935.577617096805
2105-01-31,4911.258256782294
2105-02-28,4948.699479844599
2105-03-31,4984.104074052494
2105-04-30,4992.66180605624
2105-05-31,5051.715105339955
2105-06-30,5131.898803966563
2105-07-31,5116.462638680696
2105-08-31,5018.3761754375
2105-09-30,4968.933118918676
2105-10-31,4902.461603329876
2105-11-30,4955.062021616407
2105-12-31,4966.716504272602
2106-01-31,4942.397143958091
2106-02-28,4979.838367020396
2106-03-31,5015.24296122829
2106-04-30,5023.800693232037
2106-05-31,5082.853992515752
2106-06-30,5163.037691142359
2106-07-31,5147.601525856492
2106-08-31,5049.515062613296
2106-09-30,5000.072006094473
2106-10-31,4933.600490505673
2106-11-30,4986.200908792203
2106-12-31,4997.855391448398
2107-01-31,4973.536031133887
2107-02-28,5010.977254196193
2107-03-31,5046.381848404088
2107-04-30,5054.939580407833
2107-05-31,5113.992879691548
2107-06-30,5194.176578318156
2107-07-31,5178.740413032289
2107-08-31,5080.6539497890935
2107-09-30,5031.2108932702695
2107-10-31,4964.73937768147
2107-11-30,5017.3397959680005
2107-12-31,5028.994278624195
2108-01-31,5004.6749183096845
2108-02-29,5042.116141371989
2108-03-31,5077.520735579884
2108-04-30,5086.07846758363
2108-05-31,5145.1317668673455
2108-06-30,5225.315465493953
2108-07-31,5209.879300208086
2108-08-31,5111.79283696489
2108-09-30,5062.349780446067
2108-10-31,4995.878264857267
2108-11-30,5048.478683143797
2108-12-31,5060.133165799992
2109-01-31,5035.813805485481
2109-02-28,5073.255028547786
2109-03-31,5108.659622755681
2109-04-30,5117.217354759427
2109-05-31,5176.270654043142
2109-06-30,5256.45435266975
2109-07-31,5241.018187383883
2109-08-31,5142.931724140687
2109-09-30,5093.488667621863
2109-10-31,5027.017152033063
2109-11-30,5079.617570319594
2109-12-31,5091.272052975789
2110-01-31,5066.952692661278
2110-02-28,5104.393915723583
2110-03-31,5139.798509931477
2110-04-30,5148.356241935224
2110-05-31,5207.409541218939
2110-06-30,5287.593239845547
2110-07-31,5272.157074559679
2110-08-31,5174.070611316483
2110-09-30,5124.62755479766
2110-10-31,5058.15603920886
2110-11-30,5110.75645749539
2110-12-31,5122.410940151585
2111-01-31,5098.091579837074
2111-02-28,5135.53280289938
2111-03-31,5170.937397107275
2111-04-30,5179.49512911102
2111-05-31,5238.548428394735
2111-06-30,5318.732127021343
2111-07-31,5303.295961735476
2111-08-31,5205.2094984922805
2111-09-30,5155.7664419734565
2111-10-31,5089.294926384657
2111-11-30,5141.895344671188
2111-12-31,5153.549827327382
2112-01-31,5129.2304670128715
2112-02-29,5166.671690075176
2112-03-31,5202.076284283071
2112-04-30,5210.634016286817
2112-05-31,5269.6873155705325
2112-06-30,5349.8710141971405
2112-07-31,5334.434848911273
2112-08-31,5236.348385668077
2112-09-30,5186.905329149254
2112-10-31,5120.433813560454
2112-11-30,5173.034231846984
2112-12-31,5184.688714503179
2113-01-31,5160.369354188668
2113-02-28,5197.810577250973
2113-03-31,5233.215171458868
2113-04-30,5241.772903462614
2113-05-31,5300.826202746329
2113-06-30,5381.009901372937
2113-07-31,5365.57373608707
2113-08-31,5267.487272843874
2113-09-30,5218.04421632505
2113-10-31,5151.57270073625
2113-11-30,5204.173119022781
2113-12-31,5215.827601678976
2114-01-31,5191.508241364465
2114-02-28,5228.94946442677
2114-03-31,5264.354058634664
2114-04-30,5272.911790638411
2114-05-31,5331.965089922126
2114-06-30,5412.148788548734
2114-07-31,5396.712623262866
2114-08-31,5298.62616001967
2114-09-30,5249.183103500847
2114-10-31,5182.711587912047
2114-11-30,5235.312006198578
2114-12-31,5246.966488854772
2115-01-31,5222.647128540261
2115-02-28,5260.088351602567
2115-03-31,5295.492945810462
2115-04-30,5304.050677814207
2115-05-31,5363.103977097922
2115-06-30,5443.28767572453
2115-07-31,5427.851510438663
